edad,sexo,idioma,indigena,depto,zona,no_inscribio_motivo,desercion_real,desercion_predicha,probabilidad
6.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,5.0,1,1,1.0
7.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,4.0,2.0,-1.0,0,0,0.0033
6.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,1.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
17.0,1.0,2.0,1.0,2.0,2.0,-1.0,0,0,0.0
17.0,1.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
6.0,2.0,27.0,2.0,5.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
10.0,1.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0033
15.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
12.0,1.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,2.0,27.0,1.0,3.0,1.0,-1.0,0,0,0.0067
9.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,1.0,7.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,7.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,1.0,8.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,2.0,6.0,1.0,9.0,2.0,-1.0,0,0,0.0
17.0,2.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,2.0,1.0,1.0,1,1,0.9967
10.0,2.0,41.0,2.0,7.0,2.0,-1.0,0,0,0.0033
15.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.01
16.0,2.0,27.0,1.0,1.0,2.0,5.0,1,1,0.9433
18.0,2.0,6.0,2.0,5.0,1.0,1.0,1,1,0.9567
14.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,1.0,7.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
13.0,2.0,6.0,1.0,3.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,1.0,27.0,2.0,3.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,8.0,2.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
8.0,2.0,27.0,2.0,3.0,2.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,27.0,1.0,3.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,1.0,7.0,2.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
16.0,2.0,2.0,2.0,2.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,4.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
12.0,2.0,27.0,2.0,1.0,2.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
11.0,2.0,2.0,1.0,3.0,2.0,-1.0,0,0,0.0
17.0,1.0,995.0,2.0,1.0,2.0,2.0,1,1,0.86
11.0,2.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
7.0,2.0,995.0,2.0,5.0,2.0,2.0,1,1,0.91
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
8.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,1.0,2.0,-1.0,0,0,0.0
14.0,1.0,54.0,2.0,7.0,2.0,6.0,1,1,0.9433
7.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,1.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
8.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
10.0,2.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,7.0,2.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,5.0,2.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,6.0,2.0,-1.0,0,0,0.0033
8.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,1.0,2.0,2.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,1.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,1.0,5.0,2.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,2.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
9.0,2.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,3.0,2.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,2.0,-1.0,0,0,0.0
9.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,7.0,1.0,6.0,1,1,1.0
10.0,2.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
14.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
18.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,7.0,1.0,1.0,1,1,0.95
18.0,2.0,6.0,1.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
13.0,1.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,2.0,27.0,1.0,4.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
15.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
7.0,1.0,6.0,2.0,9.0,2.0,-1.0,0,0,0.0
6.0,2.0,6.0,1.0,4.0,2.0,-1.0,0,0,0.0
18.0,1.0,6.0,2.0,6.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,1.0,5.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
13.0,2.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
16.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,1.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
6.0,1.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,8.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
12.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
16.0,1.0,6.0,2.0,2.0,1.0,-1.0,0,0,0.0
14.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
10.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
7.0,2.0,6.0,2.0,7.0,1.0,-1.0,0,0,0.0
11.0,2.0,6.0,2.0,3.0,1.0,-1.0,0,0,0.0
17.0,1.0,6.0,2.0,6.0,2.0,6.0,1,1,0.9733
6.0,1.0,6.0,2.0,9.0,1.0,-1.0,0,0,0.0
15.0,1.0,6.0,2.0,5.0,1.0,-1.0,0,0,0.0
